lat,lon
33.84663,-85.69201
33.77866,-85.73895
33.867645,-85.84657
33.838915,-85.78741
33.80905,-85.77174
33.816565,-85.77162
33.864485,-85.820915
33.810915,-85.757015
33.90423,-87.1378
33.89645,-87.26945
33.9794,-87.18413
33.8524,-87.18457
33.85446,-87.18203
33.83854,-87.2428
33.94403,-87.32574
33.94317,-87.21736
33.98507,-87.22184
33.96102,-87.21352
33.83874,-87.2555
33.90075,-87.35651
33.89246,-87.28082
33.82889,-87.26801
33.83609,-87.27848
33.50913,-86.80517
33.83045,-87.21494
33.84344,-87.20981
33.82378,-87.28065
33.79162,-87.22821
33.83142,-87.20541
33.84637,-87.29139
33.89645,-87.26945
33.82387,-87.28485
33.96102,-87.21352
33.95348,-87.14832
33.96102,-87.21352
33.87569,-87.2443
33.85784,-87.29302
33.86843,-87.30591
33.84883,-87.27521
33.88447,-87.28246
33.91749,-87.15967
33.83243,-87.08728
33.83512,-87.28119
33.87763,-87.28454
33.82662,-87.26944
33.86039,-87.28265
33.81433,-87.23111
33.90888,-87.30038
33.92607,-87.20489
33.82551,-87.2664
33.816943,-87.192286
33.87665,-87.11602
33.82838,-87.28879
33.85415,-87.26986
33.82393,-87.28219
33.962554,-87.324695
33.88447,-87.28246
33.77604,-87.30919
33.85281,-87.18573
33.83337,-87.28052
33.85415,-87.26986
33.83629,-87.28036
33.93802,-87.36678
33.814856,-87.295876
33.83022,-87.27286
33.8239,-87.25183
33.87988,-87.34083
33.83168,-87.28601
33.94304,-87.21809
33.990027,-87.357541
33.831219,-87.277505
33.993869,-87.345266
53.533955,-113.316437
33.83411,-87.29268
33.82712,-87.28236
33.98542,-87.32385
33.85682,-87.17841
33.86733,-87.23246
33.846629,-87.250137
33.81713,-87.16422
33.84784,-87.27366
33.82169,-87.12332
33.84829,-87.19289
33.82532,-87.26956
33.89209,-87.11858
34.00435,-87.26975
33.82393,-87.27174
33.858252,-87.22606
33.96994,-87.23427
33.9742,-87.24034
33.866038,-87.269741
33.831219,-87.277505
52.8376077,-118.0604634
33.82828,-87.27956
33.92801,-87.24384
33.96098,-87.28121
33.82078,-87.1635
33.82464,-87.26605
33.87178,-87.30899
33.98595,-87.22185
33.85888,-87.26966
33.83332,-87.29024
32.9415,-86.76326
32.96687,-86.77504
32.95494,-86.74216
32.9549,-86.81453
32.99151,-86.76036
32.91276,-86.75268
32.9623,-86.81001
32.95971,-86.75248
32.93151,-86.82012
32.98167,-86.67975
32.9398,-86.73423
42.052666,19.488291
32.94232,-86.67965
32.600499,-86.823901
32.56115,-86.806509
34.30504,-86.59767
34.29527,-86.55665
33.58569,-87.97096
33.385546,-87.885586
33.55839,-88.03078
34.91239,-87.516905
34.85944,-87.45291
34.85676,-87.54283
34.85221,-87.56727
34.859705,-87.54521
34.92623,-87.49232
34.8365,-87.434135
34.981615,-87.509945
34.85924,-87.537875
34.85673,-87.56817
34.858475,-87.541585
34.99364,-87.5357
34.85299,-87.53789
34.875174,-87.462053
34.899765,-87.47091
34.857245,-87.43543
33.775224,-86.813803
33.773975,-86.815375
33.77284,-86.80782
33.760045,-86.81647
31.295635,-85.34511
31.27982,-86.13321
31.27385,-86.0926
31.26224,-86.16138
31.26083,-86.10137
31.216005,-86.171058
42.052666,19.488291
31.15458,-86.11917
32.800406,-85.653566
33.30988,-87.500005
32.867925,-85.526155
32.920247,-85.397667
32.884135,-85.357385
32.93228,-85.45408
32.90332,-85.40118
32.91558,-85.40431
32.93975,-85.36921
32.88255,-85.34804
32.89436,-85.38577
32.95347,-85.45774
32.897025,-85.401852
32.74816,-85.43707
32.84521,-85.47806
32.7517,-85.4377
32.89968,-85.40025
32.881365,-85.34965
32.80044,-85.40415
32.95828,-85.49632
33.00198,-85.52345
32.906568,-85.399621
32.837435,-85.232575
32.85207,-85.19094
32.86299,-85.19722
32.84497,-85.23212
32.87838,-85.24437
32.86427,-85.19528
32.83771,-85.2317
32.874815,-85.191255
32.845675,-85.241995
32.848135,-85.24187
32.82907,-85.21905
32.82445,-85.23698
32.82434,-85.23644
32.85682,-85.19342
32.86366,-85.19087
32.91239,-85.20853
32.86285,-85.194
32.84664,-85.20569
32.851075,-85.238995
32.87101,-85.20067
32.85252,-85.18738
32.85437,-85.18951
32.87296,-85.1942
32.88444,-85.20513
32.85047,-85.20497
32.81441,-85.24513
32.86218,-85.20092
32.87516,-85.195835
32.81862,-85.21786
32.8745,-85.18783
32.8745,-85.18783
32.874815,-85.191255
32.872,-85.19643
32.85313,-85.25585
32.85806,-85.19806
32.85558,-85.19982
32.87792,-85.25999
32.84308,-85.21546
32.86227,-85.19619
34.49784,-86.1269
34.51386,-86.11734
32.04576,-86.38431
31.96827,-86.28418
31.97153,-86.38909
31.92406,-86.35396
32.85957,-86.95138
32.80964,-87.00743
33.553335,-86.531705
33.56077,-86.52675
33.538005,-86.565315
33.49831,-86.54416
33.538005,-86.565315
33.56332,-86.49991
33.544675,-86.545095
33.54444,-86.54713
33.540675,-86.56598
33.54313,-86.5507
33.54311,-86.55665
33.54594,-86.58142
33.55449,-86.53293
33.55504,-86.558195
33.545285,-86.555285
33.544005,-86.544705
33.584602,-86.532523
33.49841,-86.60301
33.54276,-86.55197
33.53955,-86.552285
34.155365,-85.75534
34.14837,-85.82599
34.17928,-85.75781
36.53621,-91.51479
34.11487,-85.78412
34.18967,-85.7456
34.7581,-87.48526
34.70376,-87.52818
34.725795,-87.46182
42.052666,19.488291
34.676375,-87.56528
32.129589,-86.485806
34.95594,-87.44645
34.862864,-87.537525
34.91754,-87.42238
34.91337,-87.3336
34.96932,-87.38078
34.98983,-87.44769
30.411855,-87.446125
30.41248,-87.44786
30.41461,-87.43897
30.41024,-87.44195
33.59636,-86.11284
33.61281,-86.15748
33.625625,-86.127864
33.61237,-86.11705
33.62628,-86.10856
33.60434,-86.11536
33.612785,-86.114441
33.623063,-86.025868
33.613159,-86.118306
33.62552,-86.145339
33.6207,-86.06424
33.57295,-86.18957
33.584516,-86.202812
33.61254,-86.11729
33.60573,-86.19029
33.5832,-86.09061
33.65299,-86.07618
33.57129,-86.17452
33.61463,-86.114204
32.20428,-87.75305
32.22395,-87.79215
32.29766,-87.77773
32.3002,-87.79921
32.30922,-87.79813
32.42395,-87.82795
32.3012,-87.79972
32.20398,-87.77888
32.308417,-87.798003
33.35861,-85.71518
33.35861,-85.71518
33.35121,-85.75662
33.319244,-85.756239
33.34346,-85.66726
33.31884,-85.61161
33.30515,-85.73875
33.31218,-85.74587
33.3514,-85.77228
33.369994,-85.876626
33.20531,-85.63763
33.26796,-85.74368
33.330418,-85.754061
33.415991,-85.803698
32.51086,-88.09136
42.640215,-84.50453
36.7,3.21667
32.52275,-87.91461
32.590032,-88.18359
32.55482,-88.10139
34.16547,-86.98829
34.12304,-87.0587
31.70551,-85.52657
31.84067,-85.6538
31.775599,-85.558278
32.38754,-86.76431
32.32452,-86.73219
32.26178,-86.59514
30.62233,-87.747015
30.5823,-87.74541
30.61876,-87.716425
30.622815,-87.751515
31.70655,-86.26604
31.71928,-86.26814
31.70365,-86.25347
31.71642,-86.2627
31.72991,-86.30857
31.71772,-86.2631
31.70365,-86.24965
31.7164,-86.26716
31.7108,-86.2631
31.707905,-86.30815
31.77108,-86.20259
31.75784,-86.23801
31.7888,-86.22918
47.151051,8.659254
31.77485,-86.36459
31.77406,-86.33228
31.74291,-86.30942
31.74437,-86.42012
31.70937,-86.26482
31.73548,-86.20301
31.71428,-86.27717
34.046789,-87.551552
34.08076,-87.60978
42.052666,19.488291
34.72976,-86.742217
34.66426,-86.84416
34.71153,-86.742715
34.695325,-86.746834
34.694395,-86.73755
34.728235,-86.764929
34.77327,-86.773
34.77371,-86.78597
34.77484,-86.73289
34.74053,-86.7489
34.66991,-86.84435
34.75131,-86.715374
34.766535,-86.765785
34.712145,-86.725045
34.72321,-86.78653
34.69698,-86.7451
34.74669,-86.74011
34.73865,-86.769729
34.74492,-86.74111
34.696615,-86.75089
34.731905,-86.74937
34.6957,-86.748866
34.731555,-86.75058
34.70234,-86.69018
34.75516,-86.73905
34.77172,-86.73139
34.7097,-86.77388
34.612805,-86.850875
34.58986,-86.81695
34.599495,-86.794393
34.69465,-86.7548
34.722875,-86.743447
34.70945,-86.70703
34.625745,-86.722025
34.73263,-86.739335
34.696545,-86.754485
34.721525,-86.70698
34.74466,-86.7744
34.806231,-86.748743
34.73752,-86.78691
34.720935,-86.78326
34.5837,-86.73294
34.595644,-86.747611
34.73452,-86.742815
34.77505,-86.748335
34.691783,-86.784787
34.674175,-86.759725
34.78728,-86.75428
34.74935,-86.7419
34.749805,-86.75074
34.7066,-86.72998
34.694505,-86.71725
34.68062,-86.7391
34.583335,-86.73495
34.749755,-86.740292
34.595644,-86.747611
34.67059,-86.844755
34.727665,-86.74991
34.749805,-86.711165
34.750655,-86.742355
34.74754,-86.77528
34.70789,-86.720354
34.749755,-86.740292
34.6768,-86.749845
34.73446,-86.77943
34.69136,-86.71461
34.722745,-86.717555
34.78783,-86.748805
34.70519,-86.80505
34.77163,-86.71515
34.727085,-86.7812
34.594055,-86.75421
34.777725,-86.59762
34.74861,-86.803395
34.71351,-86.8108
34.74317,-86.770325
34.735715,-86.579256
32.09907,-87.76716
32.135702,-87.668061
32.73331,-86.8424
32.8348,-86.79994
32.82018,-86.83729
32.71467,-86.83129
32.87714,-86.8523
32.86442,-86.87063
32.829269,-86.789302
32.75042,-86.79811
32.72995,-86.78177
32.76425,-86.81567
32.74252,-86.79695
32.63284,-86.53833
32.721675,-86.400075
32.69703,-86.48342
32.63946,-86.56196
32.67802,-86.41553
32.73755,-86.38977
32.62837,-87.31887
32.6237,-87.40476
32.63463,-87.31902
32.63101,-87.31893
32.636625,-87.312912
32.63661,-87.31659
32.61844,-87.30656
32.63102,-87.31893
32.69423,-87.29142
32.74568,-87.16218
39.4578,-80.42317
32.63487,-87.36617
32.62227,-87.31791
32.61492,-87.30605
32.7509,-87.37027
32.63934,-87.3264
32.6363,-87.32066
36.5349,-91.51753
32.63453,-87.31583
36.53621,-91.51479
33.22931,-86.86156
33.274135,-87.059425
33.3285,-87.00168
33.317475,-87.04014
33.27035,-87.16031
33.33585,-87.01015
33.24417,-87.13889
33.32311,-87.05501
33.270325,-87.085065
33.270325,-87.085065
33.32564,-87.00379
33.3231,-87.00866
33.335105,-87.01934
33.26373,-86.82344
33.313185,-87.01902
33.32403,-87.054045
33.24084,-87.14042
33.27724,-87.13012
35.58327,-94.95433
42.052666,19.488291
31.21223,-88.11453
42.916636,-83.035776
31.19211,-88.08521
31.21514,-88.07467
31.646563,-86.736783
36.53621,-91.51479
31.66222,-86.902
31.53628,-86.71592
31.50734,-86.71794
31.58078,-86.850431
34.56318,-85.56891
34.56308,-85.56857
34.494374,-85.514958
34.86152,-86.5744
34.86005,-86.57504
34.87687,-86.51863
34.859495,-86.573495
33.45321,-86.94393
33.45214,-86.928345
33.44988,-86.9316
33.45321,-86.92964
33.454025,-86.916665
33.448225,-86.9314
33.47075,-86.89858
33.460035,-86.90754
33.45078,-86.92507
32.002464,-85.315817
32.08056,-85.51952
32.48142,-86.371375
32.47778,-86.36097
32.51966,-86.37575
32.46501,-86.36163
32.5028,-86.35271
32.476385,-86.366865
32.51154,-86.37998
32.521795,-86.37467
32.56081,-86.39517
32.50476,-86.376695
32.52086,-86.36694
32.51569,-86.37482
32.51491,-86.37574
32.51255,-86.41517
32.51927,-86.37191
32.457155,-86.384895
32.45936,-86.38186
32.42642,-86.3602
32.46326,-86.36086
32.480372,-86.362251
32.528735,-86.382675
27.5876716,151.9821151
32.45833,-86.38317
32.50227,-86.38893
32.496159,-86.40109
32.52166,-86.36606
32.531065,-86.38233
32.46446,-86.37919
33.51066,-88.17237
33.55798,-88.16767
33.563154,-88.083679
33.68213,-88.16813
33.61998,-88.24213
33.57928,-88.1407
31.60727,-88.4332
31.56064,-88.42372
31.6862,-88.38982
31.62293,-88.18304
31.69416,-88.43909
31.70807,-88.40575
42.052666,19.488291
31.63378,-88.2396
31.59159,-88.40023
31.53429,-88.24633
32.083166,-87.027866
32.08452,-87.03522
30.69972,-88.05297
30.67626,-88.18719
30.68207,-88.06617
30.705,-88.08213
30.68499,-88.06637
30.74061,-88.07082
30.66955,-88.07923
30.68782,-88.09468
30.6298,-88.13328
30.6393,-88.25792
30.59578,-88.09786
30.68035,-88.05033
30.68574,-88.051925
30.72405,-88.075645
30.58903,-88.20161
30.64513,-88.199519
30.694357,-88.043054
30.71765,-88.09566
30.690155,-88.04576
30.73309,-88.08413
30.600985,-88.076055
30.65963,-88.09074
30.68766,-88.06526
30.64099,-88.11483
30.68895,-88.04148
30.66524,-88.15168
30.64646,-88.20729
30.671645,-88.053725
30.66027,-88.18557
30.58575,-88.08239
30.70252,-88.11895
30.713525,-88.08814
30.70986,-88.087
30.66721,-88.20879
30.68249,-88.11511
30.58887,-88.19334
30.79757,-88.12477
30.74552,-88.07991
30.674425,-88.079695
30.58917,-88.17839
30.65456,-88.06845
30.68222,-88.187638
30.65027,-88.15245
30.66909,-88.20975
30.74969,-88.21683
30.75386,-88.21581
30.75975,-88.21737
30.65126,-88.22411
30.64144,-88.25962
30.59213,-88.14043
30.68565,-88.1286
30.6861,-88.07289
30.64408,-88.21028
30.67448,-88.04621
30.70471,-88.07777
30.64443,-88.15874
30.662885,-88.0605
30.71077,-88.1722
30.71214,-88.0849
30.669255,-88.10223
30.66288,-88.07973
30.71037,-88.19244
30.60798,-88.25468
30.6668,-88.06519
30.68053,-88.07047
30.687285,-88.062845
30.66719,-88.11571
30.72662,-88.16889
30.71243,-88.15271
30.63107,-88.08943
30.70223,-88.21091
30.64416,-88.08961
30.63432,-88.08958
30.73534,-88.0986
30.6493,-88.12324
30.68928,-88.04412
30.682055,-88.069005
30.64728,-88.10096
30.6493,-88.24589
30.69785,-88.112379
30.58896,-88.21568
30.75436,-88.10038
30.70329,-88.08135
30.69606,-88.05851
30.72444,-88.06664
30.61882,-88.16598
30.663755,-88.125725
30.66466,-88.19173
30.55104,-88.09544
30.64646,-88.15658
30.6762,-88.14781
30.71635,-88.15886
30.73486,-88.055655
30.63373,-88.16168
30.7037,-88.24585
30.69619,-88.06
30.67474,-88.08948
30.74021,-88.08642
30.63623,-88.10658
31.4995,-87.3287
31.4995,-87.3287
31.584253,-87.26379
31.50797,-87.31826
31.41373,-87.32334
31.50025,-87.30611
31.53072,-87.31986
31.47227,-87.34308
31.469657,-87.344981
31.52977,-87.35403
31.4906,-87.33216
31.53161,-87.32301
31.51548,-87.31687
31.49405,-87.35409
31.52602,-87.31839
31.498061,-87.375936
31.51099,-87.32181
31.52848,-87.32113
31.53072,-87.31986
31.50128,-87.32943
31.485108,-87.191466
31.47227,-87.34308
31.58728,-87.42629
31.534525,-87.326685
31.5164,-87.33341
31.50112,-87.30465
31.515751,-87.309827
31.52482,-87.33575
33.10755,-86.89134
33.11297,-86.85694
33.15598,-86.82153
33.15191,-86.8723
33.11635,-86.85993
33.10182,-86.89605
33.10223,-86.86297
33.09953,-86.86305
33.10154,-86.86469
33.10208,-86.862775
33.02,-86.8005
33.09548,-86.864865
33.15865,-86.82445
33.14705,-86.78318
33.0786,-86.88127
33.02624,-86.83185
33.104765,-86.86072
33.1502,-86.86433
33.100575,-86.861265
33.09233,-86.84265
33.15572,-86.8772
33.11797,-86.85007
33.11593,-86.85544
33.17209,-86.85937
33.12303,-86.81591
33.10728,-86.88895
33.10561,-86.86138
33.10191,-86.89312
33.15653,-86.91109
33.15504,-86.93657
33.09192,-86.85438
33.09949,-86.86565
32.32299,-86.29967
32.3662,-86.30602
32.36131,-86.20417
32.33935,-86.20446
32.3599,-86.330805
32.39575,-86.25991
32.3763,-86.28409
32.37025,-86.32565
32.31797,-86.28264
32.403785,-86.26452
32.33822,-86.31559
32.371745,-86.325025
32.38692,-86.38396
32.372855,-86.284886
32.36294,-86.32663
32.32601,-86.29409
32.429235,-86.290835
32.42712,-86.2826
32.36404,-86.310525
32.45427,-86.2106
32.42106,-86.29659
32.29002,-86.46843
32.36109,-86.312365
32.3801,-86.27361
32.38098,-86.278495
32.382395,-86.27994
32.367555,-86.2398
32.31459,-86.1335
32.34857,-86.41304
32.374645,-86.311225
32.36349,-86.30654
32.41665,-86.28508
32.34858,-86.12705
32.35878,-86.3114
32.359425,-86.30386
32.36986,-86.29597
32.32244,-86.17737
32.32978,-86.26572
32.376685,-86.324005
32.35131,-86.29734
32.38894,-86.22228
32.34483,-86.30747
32.385015,-86.283795
32.38739,-86.24594
32.3823,-86.27019
32.38635,-86.248085
32.382935,-86.250635
32.38534,-86.24911
32.36935,-86.32432
32.39642,-86.25918
32.39115,-86.197628
32.378395,-86.25604
32.406155,-86.171255
32.382865,-86.227575
32.35399,-86.23224
32.37034,-86.336515
32.35159,-86.43076
32.35709,-86.39325
32.37858,-86.19064
32.33555,-86.34386
32.37407,-86.306681
32.42879,-86.292755
32.35329,-86.17121
32.32725,-86.31703
32.37242,-86.24517
32.3747,-86.30793
32.356545,-86.292921
32.38103,-86.19838
32.35555,-86.32955
32.3713,-86.32557
32.336655,-86.197245
32.36986,-86.29597
32.37214,-86.306845
32.38326,-86.24475
32.31121,-86.37081
32.37009,-86.29182
32.35225,-86.24316
32.37214,-86.2824
32.40105,-86.27756
32.37239,-86.29128
32.354195,-86.309632
32.36394,-86.32021
32.354195,-86.309632
32.32887,-86.26054
32.39994,-86.39928
32.36937,-86.29719
32.3385,-86.14068
32.371265,-86.29657
32.39869,-86.2893
32.33821,-86.3824
32.38945,-86.280275
32.38997,-86.279275
32.375915,-86.279715
32.371625,-86.14002
32.40623,-86.18087
32.34968,-86.17063
32.36537,-86.32956
32.35331,-86.338915
32.32921,-86.24073
33.622123,-86.502256
33.58686,-86.50433
33.58702,-86.48717
33.619585,-86.49607
33.6179,-86.51227
33.58085,-86.50713
33.58756,-86.48746
33.59242,-86.49319
33.59405,-86.49644
33.596366,-86.503239
33.573041,-86.525441
33.59472,-86.49746
33.5988,-86.4849
33.71586,-86.764295
33.768325,-86.76518
33.75142,-86.75935
33.697725,-86.76191
34.51129,-87.21609
34.49281,-87.26149
34.48237,-87.35953
34.474535,-87.204935
34.47975,-87.28956
34.47863,-87.29142
34.43622,-87.29263
34.53192,-87.1604
34.48209,-87.29257
34.51087,-87.2889
34.47306,-87.2972
34.54178,-87.3763
32.422545,-86.225345
34.49529,-87.13283
34.49451,-87.19431
34.48061,-87.29186
32.910059,-87.6384184
32.7875,-87.51189
33.00983,-87.61049
33.00983,-87.61049
32.91628,-87.6462
32.91534,-87.6459
32.96672,-87.55092
33.50559,-86.82911
33.53217,-86.998445
33.54695,-86.97614
33.51295,-87.011897
33.540935,-87.00796
33.569345,-87.102575
33.549829,-86.974161
33.5597,-86.97524
33.55183,-87.10276
33.49204,-86.01827
33.42296,-86.02716
33.55665,-85.90088
33.40699,-86.03014
47.4497873,-64.9813969
33.46211,-85.98386
33.5514,-85.93963
33.51941,-85.82992
33.79765,-85.38032
33.664263,-85.350958
33.77129,-85.41142
33.73455,-85.386065
33.95757,-87.36292
33.92266,-87.40889
33.92161,-87.37483
33.94786,-87.40412
33.929947,-87.496931
33.89944,-87.40159
33.89962,-87.40239
31.98788,-88.33612
32.62693,-87.49949
33.46221,-85.44562
36.53621,-91.51479
33.418,-85.43328
31.33017,-85.598363
40.653965,-83.893181
31.33523,-85.59955
31.23898,-85.62247
31.2898,-85.64711
40.653965,-83.893181
31.20646,-85.57007
31.40794,-85.39656
31.45689,-85.34941
31.50845,-85.38915
31.45377,-85.4265
31.488471,-85.259949
33.41866,-87.60216
33.37473,-87.70278
33.22031,-87.58476
33.31318,-87.6014
33.3239,-87.57416
33.28097,-87.60072
33.30768,-87.60402
33.27032,-87.54145
33.24386,-87.54923
33.22487,-87.57342
33.23269,-87.57608
33.24144,-87.59269
33.25412,-87.63073
33.24414,-87.58411
33.29745,-87.62901
33.39058,-87.61419
33.26437,-87.57268
33.24089,-87.55057
33.2476,-87.62821
33.33173,-87.60767
33.34209,-87.56443
33.22972,-87.58587
33.17243,-87.53502
33.2309,-87.58398
33.22387,-87.58062
33.22098,-87.5797
33.2562,-87.54269
33.24068,-87.57491
33.2622,-87.542996
33.25011,-87.54798
33.236815,-87.571895
33.5251,-87.59919
33.27032,-87.54145
33.24793,-87.574765
33.25807,-87.5719
33.31272,-87.59423
33.22282,-87.58224
33.26147,-87.5768
33.24858,-87.54825
33.44533,-87.61179
33.233184,-87.576635
33.27985,-87.57009
33.22592,-87.59094
33.46485,-87.63032
33.23816,-87.57681
33.24621,-87.57541
33.22988,-87.57524
33.22973,-87.57808
33.46397,-87.62516
33.34137,-87.60147
33.22883,-87.56881
33.50209,-87.73199
33.43173,-87.740105
33.22227,-87.57514
33.29575,-87.6269
33.23245,-87.63426
33.28505,-87.52561
33.25342,-87.57178
33.22483,-87.57673
33.22197,-87.57997
33.22986,-87.57764
32.57818,-85.69253
32.6112,-85.80098
32.56094,-85.67486
32.5611,-85.67148
32.530776,-85.741712
32.58178,-85.74099
32.527082,-85.678391
32.59269,-85.81601
33.73433,-87.34649
33.77523,-87.3693
33.62366,-86.45325
33.67762,-86.40757
33.70225,-86.40151
33.72468,-86.47973
33.06355,-85.74976
33.66138,-86.42929
33.6784,-86.39628
33.691092,-86.388563
33.709185,-86.49494
33.66265,-86.48039
33.735495,-86.0423
33.800105,-86.003475
33.797635,-85.96848
33.77095,-85.983815
33.78406,-86.00779
33.786375,-86.004495
33.712375,-86.08841
33.837605,-85.93799
33.80118,-86.03543
33.96941,-86.45149
33.95747,-86.46776
33.86595,-86.56796
33.88349,-86.41661
33.94396,-86.4795
33.96141,-86.48885
33.9514,-86.46525
33.97985,-86.51242
33.872627,-86.393125
33.93751,-86.46044
33.99991,-86.40521
33.93861,-86.48246
33.96941,-86.45149
33.94758,-86.47539
33.97924,-86.44374
33.95382,-86.46875
33.94907,-86.47582
33.9384,-86.44563
33.9576,-86.3829
33.888,-86.40494
33.92204,-86.40304
34.04849,-86.4417
33.95604,-86.46822
33.95576,-86.46897
32.62413,-85.42834
32.66943,-85.38151
32.65071,-85.373355
32.72067,-85.20181
32.63995,-85.39374
32.65955,-85.39945
32.65104,-85.38752
32.62102,-85.389175
32.68337,-85.35058
32.64915,-85.38081
32.68103,-85.37655
32.64922,-85.37262
32.64685,-85.39179
32.64507,-85.37727
32.64638,-85.3774
32.64925,-85.38339
32.64723,-85.37839
32.65066,-85.36528
32.65527,-85.36369
32.67695,-85.32249
32.68882,-85.36957
32.62103,-85.35202
32.52887,-85.33871
32.6735,-85.3346
32.67116,-85.36931
32.63055,-85.38815
32.63361,-85.41732
32.63462,-85.41551
32.6016,-85.3709
32.55063,-85.3408
32.63413,-85.27047
32.6369,-85.38361
32.63809,-85.38363
32.63053,-85.38407
32.69504,-85.29421
32.44142,-85.29763
32.63603,-85.3791
32.64317,-85.37065
32.66878,-85.38921
32.65008,-85.38137
32.6252,-85.40518
32.61691,-85.30488
32.621225,-85.37221
32.63254,-85.38397
32.6735,-85.3346
32.62035,-85.35521
32.62807,-85.39133
32.65015,-85.35162
32.5608,-85.67265
32.640375,-85.37874
32.64343,-85.36205
32.62035,-85.35521
32.58877,-85.40469
32.6521,-85.420025
32.64149,-85.33785
32.63055,-85.38815
32.70744,-85.257705
32.65344,-85.42719
32.43967,-85.31175
32.64986,-85.3861
32.44999,-85.42705
32.62221,-85.34731
32.46299,-85.42023
32.61943,-85.42009
32.64844,-85.38009
32.54188,-85.36152
32.53658,-85.34503
32.42812,-85.4412
32.64865,-85.372
32.651345,-85.36728
32.6083,-85.40607
32.61872,-85.4219
32.640214,-85.392708
32.63964,-85.42884
32.64363,-85.3733
32.60024,-85.37206
32.63587,-85.39959
32.52567,-85.30204
32.655074,-85.371916
32.6133,-85.37149
32.61838,-85.34969
32.63718,-85.42701
32.66161,-85.38446
32.49648,-85.40667
32.58711,-85.33924
32.65119,-85.37669
32.64896,-85.37968
32.46389,-85.35178
31.2185,-86.24924
31.28284,-86.23881
31.28261,-86.26294
31.28335,-86.25378
31.28378,-86.25296
31.27946,-86.25384
31.28907,-86.26391
31.28335,-86.25378
31.21628,-86.28109
31.324774,-86.220166
31.27587,-86.26126
31.32819,-86.22191
31.28166,-86.27485
31.30062,-86.25505
37.19961,-89.27278
31.02863,-86.23259
31.28378,-86.25296
31.26918,-86.25343
31.18576,-86.208
31.33241,-86.23293
31.27833,-86.26543
31.28044,-86.2534
31.38715,-86.21672
31.28599,-86.25822
31.25258,-86.20872
31.27859,-86.26241
42.052666,19.488291
31.27068,-86.25738
31.27714,-86.25318
31.35994,-86.27462
31.28695,-86.19903
33.59164,-85.81758
33.5956,-85.91634
33.57741,-85.83565
33.59371,-85.88096
33.59172,-85.89535
33.5886,-85.92017
33.61224,-85.83589
33.61637,-85.83372
33.61421,-85.8327
33.61669,-85.82337
33.604885,-85.84264
33.613315,-85.820805
33.56061,-85.823235
33.5971,-85.86414
33.58726,-85.81324
33.60742,-85.8371
33.57711,-85.82113
33.590895,-85.89495
33.58326,-85.788025
33.58957,-85.87273
33.587305,-85.92476
33.6141,-85.82201
33.55938,-85.84345
33.58152,-85.76899
33.61421,-85.8327
33.615092,-85.833328
33.586355,-85.87977
33.57416,-85.85232
33.60562,-85.84737
33.59758,-85.841435
33.58406,-85.8089
33.61494,-85.81763
33.59681,-85.93198
31.51353,-85.54458
31.45913,-85.64457
31.47399,-85.51341
31.405096,-85.550561
31.405096,-85.550561
31.41509,-85.67935
31.38929,-85.69329
31.47503,-85.7208
31.454,-85.62602
31.47023,-85.6296
31.383195,-85.644752
37.51732,-88.68444
31.4578,-85.63925
31.50821,-85.70608
31.39619,-85.69251
31.51285,-85.65513
31.41196,-85.6825
31.43701,-85.66118
31.44386,-85.64879
31.46435,-85.65487
31.44708,-85.63596
31.45895,-85.65035
31.44386,-85.64879
31.46156,-85.61945
31.40962,-85.60889
31.45939,-85.63869
31.45749,-85.64203
31.45618,-85.63849
31.43509,-85.64085
31.41578,-85.67912
31.46624,-85.61348
31.46435,-85.65487
31.43977,-85.649106
31.44871,-85.64889
31.41429,-85.55226
37.439,-105.71841
31.4428,-85.62945
31.57224,-85.59675
31.399682,-85.690538
31.46264,-85.6487
31.45464,-85.64834
31.38242,-85.56538
31.45148,-85.6225
31.450778,-85.622486
31.45507,-85.64907
31.457636,-85.639968
31.46699,-85.59693
31.45386,-85.64931
33.73786,-86.64883
31.16342,-85.176625
33.70673,-87.24233
33.70252,-87.29162
33.65772,-87.2055
33.75824,-87.27355
33.73815,-87.25726
33.34335,-86.80298
33.29624,-86.80949
33.31377,-86.81704
33.30257,-86.80661
33.28422,-86.81057
33.26978,-86.8403
33.35677,-86.74351
33.30212,-86.78862
33.27372,-86.81021
33.27621,-86.79071
33.28577,-86.81051
33.30398,-86.80827
33.34201,-86.788
33.31254,-86.78449
33.31893,-86.78419
33.28878,-86.81072
33.28528,-86.81268
33.32651,-86.79183
33.29728,-86.79682
33.29804,-86.79096
33.32024,-86.79862
33.35795,-86.74104
33.32883,-86.810095
33.265905,-86.81097
33.28761,-86.81047
33.31214,-86.80326
33.2874,-86.81042
33.34335,-86.80298
33.29804,-86.79096
33.34201,-86.788
33.29899,-86.80941
33.31118,-86.80385
33.28075,-86.76382
31.005725,-87.62532
31.02056,-87.65619
31.58473,-87.26365
31.65188,-87.25882
31.64392,-87.13098
33.23862,-88.25821
33.22633,-88.26384
33.22237,-88.27394
33.921545,-85.61231
33.95525,-85.61615
33.92366,-85.608775
33.925825,-85.607555
33.761215,-85.65523
33.92971,-85.60824
33.93421,-85.60477
34.02637,-85.54463
33.92747,-85.60961
34.01328,-85.77422
33.97057,-85.77613
33.97944,-85.7907
33.972465,-85.74155
33.92531,-85.62695
